estacao,nome,hora_manaus,nivel_cm,nivel_m,nivel_min_cm,nivel_max_cm,medicoes,ultima_medicao_manaus
14480002,Barcelos,2026-09-17 17:00:00,420.0,4.200,420.0,420.0,4,2026-09-17 17:45:00
14110000,Cucuí,2026-09-17 18:00:00,1634.0,16.340,1634.0,1634.0,4,2026-09-17 18:45:00
14280001,Taracuá,2026-09-17 18:00:00,1298.0,12.980,1298.0,1298.0,4,2026-09-17 18:45:00
14330000,Curicuriari,2026-09-17 18:00:00,942.0,9.420,942.0,942.0,4,2026-09-17 18:45:00
14420000,Serrinha,2026-09-17 18:00:00,644.0,6.440,644.0,644.0,4,2026-09-17 18:45:00
14480002,Barcelos,2026-09-17 18:00:00,420.0,4.200,420.0,420.0,4,2026-09-17 18:45:00
14110000,Cucuí,2026-09-17 19:00:00,1635.0,16.350,1634.0,1635.0,4,2026-09-17 19:45:00
14280001,Taracuá,2026-09-17 19:00:00,1299.0,12.990,1299.0,1299.0,4,2026-09-17 19:45:00
14330000,Curicuriari,2026-09-17 19:00:00,942.5,9.425,942.0,943.0,4,2026-09-17 19:45:00
14420000,Serrinha,2026-09-17 19:00:00,644.0,6.440,644.0,644.0,4,2026-09-17 19:45:00
14480002,Barcelos,2026-09-17 19:00:00,419.0,4.190,419.0,420.0,4,2026-09-17 19:45:00
14110000,Cucuí,2026-09-17 20:00:00,1635.0,16.350,1635.0,1635.0,4,2026-09-17 20:45:00
14280001,Taracuá,2026-09-17 20:00:00,1300.0,13.000,1300.0,1301.0,4,2026-09-17 20:45:00
14330000,Curicuriari,2026-09-17 20:00:00,943.0,9.430,943.0,943.0,4,2026-09-17 20:45:00
14420000,Serrinha,2026-09-17 20:00:00,644.0,6.440,644.0,644.0,4,2026-09-17 20:45:00
14480002,Barcelos,2026-09-17 20:00:00,419.0,4.190,419.0,419.0,4,2026-09-17 20:45:00
14110000,Cucuí,2026-09-17 21:00:00,1636.0,16.360,1635.0,1636.0,4,2026-09-17 21:45:00
14280001,Taracuá,2026-09-17 21:00:00,1301.0,13.010,1301.0,1301.0,4,2026-09-17 21:45:00
14330000,Curicuriari,2026-09-17 21:00:00,943.0,9.430,943.0,943.0,4,2026-09-17 21:45:00
14420000,Serrinha,2026-09-17 21:00:00,644.0,6.440,644.0,644.0,3,2026-09-17 21:30:00
14480002,Barcelos,2026-09-17 21:00:00,419.0,4.190,419.0,419.0,4,2026-09-17 21:45:00
14110000,Cucuí,2026-09-17 22:00:00,1636.0,16.360,1636.0,1636.0,4,2026-09-17 22:45:00
14280001,Taracuá,2026-09-17 22:00:00,1302.0,13.020,1302.0,1302.0,4,2026-09-17 22:45:00
14330000,Curicuriari,2026-09-17 22:00:00,944.0,9.440,943.0,944.0,4,2026-09-17 22:45:00
14420000,Serrinha,2026-09-17 22:00:00,644.0,6.440,644.0,644.0,1,2026-09-17 22:45:00
14480002,Barcelos,2026-09-17 22:00:00,419.0,4.190,418.0,419.0,4,2026-09-17 22:45:00
14110000,Cucuí,2026-09-17 23:00:00,1637.0,16.370,1636.0,1637.0,4,2026-09-17 23:45:00
14280001,Taracuá,2026-09-17 23:00:00,1303.0,13.030,1303.0,1304.0,4,2026-09-17 23:45:00
14330000,Curicuriari,2026-09-17 23:00:00,944.0,9.440,944.0,944.0,4,2026-09-17 23:45:00
14420000,Serrinha,2026-09-17 23:00:00,643.5,6.435,643.0,644.0,4,2026-09-17 23:45:00
14480002,Barcelos,2026-09-17 23:00:00,418.0,4.180,418.0,418.0,4,2026-09-17 23:45:00
14110000,Cucuí,2026-09-18 00:00:00,1637.0,16.370,1637.0,1638.0,4,2026-09-18 00:45:00
14280001,Taracuá,2026-09-18 00:00:00,1304.0,13.040,1303.0,1304.0,4,2026-09-18 00:45:00
14330000,Curicuriari,2026-09-18 00:00:00,944.0,9.440,944.0,944.0,4,2026-09-18 00:45:00
14420000,Serrinha,2026-09-18 00:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 00:45:00
14480002,Barcelos,2026-09-18 00:00:00,418.0,4.180,418.0,418.0,4,2026-09-18 00:45:00
14110000,Cucuí,2026-09-18 01:00:00,1638.0,16.380,1638.0,1638.0,4,2026-09-18 01:45:00
14280001,Taracuá,2026-09-18 01:00:00,1305.0,13.050,1305.0,1305.0,4,2026-09-18 01:45:00
14330000,Curicuriari,2026-09-18 01:00:00,944.0,9.440,944.0,945.0,4,2026-09-18 01:45:00
14420000,Serrinha,2026-09-18 01:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 01:45:00
14480002,Barcelos,2026-09-18 01:00:00,418.0,4.180,418.0,418.0,4,2026-09-18 01:45:00
14110000,Cucuí,2026-09-18 02:00:00,1638.5,16.385,1638.0,1639.0,4,2026-09-18 02:45:00
14280001,Taracuá,2026-09-18 02:00:00,1306.0,13.060,1305.0,1306.0,4,2026-09-18 02:45:00
14330000,Curicuriari,2026-09-18 02:00:00,945.0,9.450,944.0,945.0,4,2026-09-18 02:45:00
14420000,Serrinha,2026-09-18 02:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 02:45:00
14480002,Barcelos,2026-09-18 02:00:00,417.0,4.170,417.0,417.0,4,2026-09-18 02:45:00
14110000,Cucuí,2026-09-18 03:00:00,1639.0,16.390,1639.0,1639.0,4,2026-09-18 03:45:00
14280001,Taracuá,2026-09-18 03:00:00,1307.0,13.070,1306.0,1307.0,4,2026-09-18 03:45:00
14330000,Curicuriari,2026-09-18 03:00:00,945.0,9.450,945.0,945.0,4,2026-09-18 03:45:00
14420000,Serrinha,2026-09-18 03:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 03:45:00
14480002,Barcelos,2026-09-18 03:00:00,417.0,4.170,417.0,417.0,4,2026-09-18 03:45:00
14110000,Cucuí,2026-09-18 04:00:00,1640.0,16.400,1639.0,1640.0,4,2026-09-18 04:45:00
14280001,Taracuá,2026-09-18 04:00:00,1308.0,13.080,1307.0,1308.0,4,2026-09-18 04:45:00
14330000,Curicuriari,2026-09-18 04:00:00,945.0,9.450,945.0,945.0,4,2026-09-18 04:45:00
14420000,Serrinha,2026-09-18 04:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 04:45:00
14480002,Barcelos,2026-09-18 04:00:00,417.0,4.170,417.0,417.0,4,2026-09-18 04:45:00
14110000,Cucuí,2026-09-18 05:00:00,1640.0,16.400,1640.0,1640.0,4,2026-09-18 05:45:00
14280001,Taracuá,2026-09-18 05:00:00,1308.5,13.085,1308.0,1309.0,4,2026-09-18 05:45:00
14330000,Curicuriari,2026-09-18 05:00:00,945.0,9.450,945.0,945.0,4,2026-09-18 05:45:00
14420000,Serrinha,2026-09-18 05:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 05:45:00
14480002,Barcelos,2026-09-18 05:00:00,416.5,4.165,416.0,417.0,4,2026-09-18 05:45:00
14110000,Cucuí,2026-09-18 06:00:00,1641.0,16.410,1640.0,1641.0,4,2026-09-18 06:45:00
14280001,Taracuá,2026-09-18 06:00:00,1309.5,13.095,1309.0,1310.0,4,2026-09-18 06:45:00
14330000,Curicuriari,2026-09-18 06:00:00,945.0,9.450,945.0,945.0,4,2026-09-18 06:45:00
14420000,Serrinha,2026-09-18 06:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 06:45:00
14480002,Barcelos,2026-09-18 06:00:00,416.0,4.160,416.0,416.0,4,2026-09-18 06:45:00
14110000,Cucuí,2026-09-18 07:00:00,1641.0,16.410,1641.0,1642.0,4,2026-09-18 07:45:00
14280001,Taracuá,2026-09-18 07:00:00,1311.0,13.110,1310.0,1311.0,4,2026-09-18 07:45:00
14330000,Curicuriari,2026-09-18 07:00:00,945.5,9.455,945.0,946.0,4,2026-09-18 07:45:00
14420000,Serrinha,2026-09-18 07:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 07:45:00
14480002,Barcelos,2026-09-18 07:00:00,416.0,4.160,416.0,416.0,4,2026-09-18 07:45:00
14110000,Cucuí,2026-09-18 08:00:00,1642.0,16.420,1642.0,1642.0,4,2026-09-18 08:45:00
14280001,Taracuá,2026-09-18 08:00:00,1312.0,13.120,1311.0,1312.0,4,2026-09-18 08:45:00
14330000,Curicuriari,2026-09-18 08:00:00,946.0,9.460,946.0,946.0,4,2026-09-18 08:45:00
14420000,Serrinha,2026-09-18 08:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 08:45:00
14480002,Barcelos,2026-09-18 08:00:00,416.0,4.160,415.0,416.0,4,2026-09-18 08:45:00
14110000,Cucuí,2026-09-18 09:00:00,1642.5,16.425,1642.0,1643.0,4,2026-09-18 09:45:00
14280001,Taracuá,2026-09-18 09:00:00,1312.5,13.125,1312.0,1313.0,4,2026-09-18 09:45:00
14330000,Curicuriari,2026-09-18 09:00:00,946.0,9.460,946.0,946.0,4,2026-09-18 09:45:00
14420000,Serrinha,2026-09-18 09:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 09:45:00
14480002,Barcelos,2026-09-18 09:00:00,415.0,4.150,415.0,416.0,4,2026-09-18 09:45:00
14110000,Cucuí,2026-09-18 10:00:00,1643.0,16.430,1643.0,1643.0,4,2026-09-18 10:45:00
14280001,Taracuá,2026-09-18 10:00:00,1314.0,13.140,1313.0,1314.0,4,2026-09-18 10:45:00
14330000,Curicuriari,2026-09-18 10:00:00,946.0,9.460,946.0,946.0,4,2026-09-18 10:45:00
14420000,Serrinha,2026-09-18 10:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 10:45:00
14480002,Barcelos,2026-09-18 10:00:00,415.0,4.150,415.0,415.0,4,2026-09-18 10:45:00
14110000,Cucuí,2026-09-18 11:00:00,1644.0,16.440,1643.0,1644.0,4,2026-09-18 11:45:00
14280001,Taracuá,2026-09-18 11:00:00,1314.5,13.145,1314.0,1315.0,4,2026-09-18 11:45:00
14330000,Curicuriari,2026-09-18 11:00:00,946.0,9.460,946.0,946.0,4,2026-09-18 11:45:00
14420000,Serrinha,2026-09-18 11:00:00,643.5,6.435,643.0,644.0,4,2026-09-18 11:45:00
14480002,Barcelos,2026-09-18 11:00:00,415.0,4.150,415.0,415.0,4,2026-09-18 11:45:00
14110000,Cucuí,2026-09-18 12:00:00,1644.0,16.440,1644.0,1644.0,4,2026-09-18 12:45:00
14280001,Taracuá,2026-09-18 12:00:00,1315.5,13.155,1315.0,1316.0,4,2026-09-18 12:45:00
14330000,Curicuriari,2026-09-18 12:00:00,946.0,9.460,946.0,946.0,4,2026-09-18 12:45:00
14420000,Serrinha,2026-09-18 12:00:00,643.0,6.430,643.0,644.0,4,2026-09-18 12:45:00
14480002,Barcelos,2026-09-18 12:00:00,415.0,4.150,415.0,415.0,4,2026-09-18 12:45:00
14110000,Cucuí,2026-09-18 13:00:00,1644.5,16.445,1644.0,1645.0,4,2026-09-18 13:45:00
14280001,Taracuá,2026-09-18 13:00:00,1317.0,13.170,1316.0,1317.0,4,2026-09-18 13:45:00
14330000,Curicuriari,2026-09-18 13:00:00,946.0,9.460,946.0,946.0,4,2026-09-18 13:45:00
14420000,Serrinha,2026-09-18 13:00:00,644.0,6.440,643.0,644.0,4,2026-09-18 13:45:00
14480002,Barcelos,2026-09-18 13:00:00,414.5,4.145,414.0,415.0,4,2026-09-18 13:45:00
14110000,Cucuí,2026-09-18 14:00:00,1645.0,16.450,1645.0,1645.0,4,2026-09-18 14:45:00
14280001,Taracuá,2026-09-18 14:00:00,1318.0,13.180,1317.0,1318.0,4,2026-09-18 14:45:00
14330000,Curicuriari,2026-09-18 14:00:00,946.0,9.460,946.0,946.0,4,2026-09-18 14:45:00
14420000,Serrinha,2026-09-18 14:00:00,643.0,6.430,643.0,643.0,4,2026-09-18 14:45:00
14480002,Barcelos,2026-09-18 14:00:00,414.0,4.140,414.0,414.0,4,2026-09-18 14:45:00
14110000,Cucuí,2026-09-18 15:00:00,1645.5,16.455,1645.0,1646.0,4,2026-09-18 15:45:00
14280001,Taracuá,2026-09-18 15:00:00,1319.0,13.190,1319.0,1319.0,4,2026-09-18 15:45:00
14330000,Curicuriari,2026-09-18 15:00:00,946.5,9.465,946.0,947.0,4,2026-09-18 15:45:00
14420000,Serrinha,2026-09-18 15:00:00,643.5,6.435,643.0,644.0,4,2026-09-18 15:45:00
14480002,Barcelos,2026-09-18 15:00:00,414.0,4.140,414.0,414.0,4,2026-09-18 15:45:00
14110000,Cucuí,2026-09-18 16:00:00,1646.0,16.460,1646.0,1646.0,4,2026-09-18 16:45:00
14280001,Taracuá,2026-09-18 16:00:00,1320.0,13.200,1319.0,1320.0,4,2026-09-18 16:45:00
14330000,Curicuriari,2026-09-18 16:00:00,947.0,9.470,947.0,947.0,4,2026-09-18 16:45:00
14420000,Serrinha,2026-09-18 16:00:00,643.5,6.435,643.0,644.0,4,2026-09-18 16:45:00
14480002,Barcelos,2026-09-18 16:00:00,414.0,4.140,414.0,414.0,4,2026-09-18 16:45:00
14110000,Cucuí,2026-09-18 17:00:00,1646.5,16.465,1646.0,1647.0,4,2026-09-18 17:45:00
14280001,Taracuá,2026-09-18 17:00:00,1321.0,13.210,1320.0,1321.0,4,2026-09-18 17:45:00
14330000,Curicuriari,2026-09-18 17:00:00,947.0,9.470,947.0,947.0,4,2026-09-18 17:45:00
14420000,Serrinha,2026-09-18 17:00:00,644.0,6.440,644.0,645.0,4,2026-09-18 17:45:00
14480002,Barcelos,2026-09-18 17:00:00,413.0,4.130,413.0,413.0,4,2026-09-18 17:45:00
14110000,Cucuí,2026-09-18 18:00:00,1647.0,16.470,1647.0,1647.0,4,2026-09-18 18:45:00
14280001,Taracuá,2026-09-18 18:00:00,1322.0,13.220,1322.0,1322.0,4,2026-09-18 18:45:00
14330000,Curicuriari,2026-09-18 18:00:00,947.0,9.470,947.0,947.0,4,2026-09-18 18:45:00
14420000,Serrinha,2026-09-18 18:00:00,644.0,6.440,644.0,644.0,4,2026-09-18 18:45:00
14480002,Barcelos,2026-09-18 18:00:00,413.0,4.130,413.0,413.0,4,2026-09-18 18:45:00
14110000,Cucuí,2026-09-18 19:00:00,1648.0,16.480,1647.0,1648.0,4,2026-09-18 19:45:00
14280001,Taracuá,2026-09-18 19:00:00,1323.0,13.230,1322.0,1323.0,4,2026-09-18 19:45:00
14330000,Curicuriari,2026-09-18 19:00:00,947.5,9.475,947.0,948.0,4,2026-09-18 19:45:00
14420000,Serrinha,2026-09-18 19:00:00,644.0,6.440,644.0,644.0,4,2026-09-18 19:45:00
14480002,Barcelos,2026-09-18 19:00:00,413.0,4.130,413.0,413.0,4,2026-09-18 19:45:00
14110000,Cucuí,2026-09-18 20:00:00,1649.0,16.490,1648.0,1649.0,4,2026-09-18 20:45:00
14280001,Taracuá,2026-09-18 20:00:00,1324.0,13.240,1323.0,1325.0,4,2026-09-18 20:45:00
14330000,Curicuriari,2026-09-18 20:00:00,948.0,9.480,948.0,948.0,4,2026-09-18 20:45:00
14420000,Serrinha,2026-09-18 20:00:00,644.0,6.440,644.0,644.0,4,2026-09-18 20:45:00
14480002,Barcelos,2026-09-18 20:00:00,412.5,4.125,412.0,413.0,4,2026-09-18 20:45:00
14110000,Cucuí,2026-09-18 21:00:00,1650.0,16.500,1649.0,1650.0,4,2026-09-18 21:45:00
14280001,Taracuá,2026-09-18 21:00:00,1325.0,13.250,1324.0,1325.0,4,2026-09-18 21:45:00
14330000,Curicuriari,2026-09-18 21:00:00,948.0,9.480,948.0,948.0,4,2026-09-18 21:45:00
14420000,Serrinha,2026-09-18 21:00:00,644.0,6.440,644.0,644.0,4,2026-09-18 21:45:00
14480002,Barcelos,2026-09-18 21:00:00,412.0,4.120,412.0,412.0,4,2026-09-18 21:45:00
14110000,Cucuí,2026-09-18 22:00:00,1650.0,16.500,1650.0,1650.0,4,2026-09-18 22:45:00
14280001,Taracuá,2026-09-18 22:00:00,1326.0,13.260,1326.0,1326.0,4,2026-09-18 22:45:00
14330000,Curicuriari,2026-09-18 22:00:00,948.0,9.480,948.0,948.0,4,2026-09-18 22:45:00
14420000,Serrinha,2026-09-18 22:00:00,644.0,6.440,644.0,644.0,4,2026-09-18 22:45:00
14480002,Barcelos,2026-09-18 22:00:00,412.0,4.120,412.0,412.0,4,2026-09-18 22:45:00
14110000,Cucuí,2026-09-18 23:00:00,1650.5,16.505,1650.0,1651.0,4,2026-09-18 23:45:00
14280001,Taracuá,2026-09-18 23:00:00,1327.0,13.270,1326.0,1327.0,4,2026-09-18 23:45:00
14330000,Curicuriari,2026-09-18 23:00:00,949.0,9.490,949.0,949.0,4,2026-09-18 23:45:00
14420000,Serrinha,2026-09-18 23:00:00,644.0,6.440,644.0,644.0,4,2026-09-18 23:45:00
14480002,Barcelos,2026-09-18 23:00:00,412.0,4.120,411.0,412.0,4,2026-09-18 23:45:00
14110000,Cucuí,2026-09-19 00:00:00,1651.0,16.510,1651.0,1651.0,4,2026-09-19 00:45:00
14280001,Taracuá,2026-09-19 00:00:00,1327.5,13.275,1327.0,1328.0,4,2026-09-19 00:45:00
14330000,Curicuriari,2026-09-19 00:00:00,949.0,9.490,949.0,949.0,4,2026-09-19 00:45:00
14420000,Serrinha,2026-09-19 00:00:00,644.0,6.440,644.0,646.0,4,2026-09-19 00:45:00
14480002,Barcelos,2026-09-19 00:00:00,411.0,4.110,411.0,411.0,4,2026-09-19 00:45:00
14110000,Cucuí,2026-09-19 01:00:00,1652.0,16.520,1651.0,1652.0,4,2026-09-19 01:45:00
14280001,Taracuá,2026-09-19 01:00:00,1328.5,13.285,1328.0,1329.0,4,2026-09-19 01:45:00
14330000,Curicuriari,2026-09-19 01:00:00,949.0,9.490,949.0,949.0,4,2026-09-19 01:45:00
14420000,Serrinha,2026-09-19 01:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 01:45:00
14480002,Barcelos,2026-09-19 01:00:00,411.0,4.110,411.0,411.0,4,2026-09-19 01:45:00
14110000,Cucuí,2026-09-19 02:00:00,1652.0,16.520,1652.0,1652.0,4,2026-09-19 02:45:00
14280001,Taracuá,2026-09-19 02:00:00,1329.5,13.295,1329.0,1330.0,4,2026-09-19 02:45:00
14330000,Curicuriari,2026-09-19 02:00:00,949.0,9.490,949.0,949.0,4,2026-09-19 02:45:00
14420000,Serrinha,2026-09-19 02:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 02:45:00
14480002,Barcelos,2026-09-19 02:00:00,411.0,4.110,411.0,411.0,4,2026-09-19 02:45:00
14110000,Cucuí,2026-09-19 03:00:00,1653.0,16.530,1652.0,1653.0,4,2026-09-19 03:45:00
14280001,Taracuá,2026-09-19 03:00:00,1330.0,13.300,1330.0,1330.0,4,2026-09-19 03:45:00
14330000,Curicuriari,2026-09-19 03:00:00,949.0,9.490,949.0,949.0,4,2026-09-19 03:45:00
14420000,Serrinha,2026-09-19 03:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 03:45:00
14480002,Barcelos,2026-09-19 03:00:00,410.0,4.100,410.0,411.0,4,2026-09-19 03:45:00
14110000,Cucuí,2026-09-19 04:00:00,1653.0,16.530,1653.0,1653.0,4,2026-09-19 04:45:00
14280001,Taracuá,2026-09-19 04:00:00,1331.5,13.315,1331.0,1332.0,4,2026-09-19 04:45:00
14330000,Curicuriari,2026-09-19 04:00:00,949.5,9.495,949.0,950.0,4,2026-09-19 04:45:00
14420000,Serrinha,2026-09-19 04:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 04:45:00
14480002,Barcelos,2026-09-19 04:00:00,410.0,4.100,410.0,410.0,4,2026-09-19 04:45:00
14110000,Cucuí,2026-09-19 05:00:00,1653.5,16.535,1653.0,1654.0,4,2026-09-19 05:45:00
14280001,Taracuá,2026-09-19 05:00:00,1332.0,13.320,1332.0,1333.0,4,2026-09-19 05:45:00
14330000,Curicuriari,2026-09-19 05:00:00,949.5,9.495,949.0,950.0,4,2026-09-19 05:45:00
14420000,Serrinha,2026-09-19 05:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 05:45:00
14480002,Barcelos,2026-09-19 05:00:00,410.0,4.100,410.0,410.0,4,2026-09-19 05:45:00
14110000,Cucuí,2026-09-19 06:00:00,1654.0,16.540,1654.0,1654.0,4,2026-09-19 06:45:00
14280001,Taracuá,2026-09-19 06:00:00,1333.0,13.330,1333.0,1333.0,4,2026-09-19 06:45:00
14330000,Curicuriari,2026-09-19 06:00:00,950.0,9.500,950.0,950.0,4,2026-09-19 06:45:00
14420000,Serrinha,2026-09-19 06:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 06:45:00
14480002,Barcelos,2026-09-19 06:00:00,409.5,4.095,409.0,410.0,4,2026-09-19 06:45:00
14110000,Cucuí,2026-09-19 07:00:00,1654.0,16.540,1654.0,1654.0,4,2026-09-19 07:45:00
14280001,Taracuá,2026-09-19 07:00:00,1334.0,13.340,1333.0,1334.0,4,2026-09-19 07:45:00
14330000,Curicuriari,2026-09-19 07:00:00,950.0,9.500,950.0,950.0,4,2026-09-19 07:45:00
14420000,Serrinha,2026-09-19 07:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 07:45:00
14480002,Barcelos,2026-09-19 07:00:00,409.0,4.090,409.0,409.0,4,2026-09-19 07:45:00
14110000,Cucuí,2026-09-19 08:00:00,1655.0,16.550,1655.0,1655.0,4,2026-09-19 08:45:00
14280001,Taracuá,2026-09-19 08:00:00,1335.0,13.350,1334.0,1335.0,4,2026-09-19 08:45:00
14330000,Curicuriari,2026-09-19 08:00:00,950.0,9.500,950.0,950.0,4,2026-09-19 08:45:00
14420000,Serrinha,2026-09-19 08:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 08:45:00
14480002,Barcelos,2026-09-19 08:00:00,409.0,4.090,409.0,409.0,4,2026-09-19 08:45:00
14110000,Cucuí,2026-09-19 09:00:00,1655.0,16.550,1655.0,1655.0,4,2026-09-19 09:45:00
14280001,Taracuá,2026-09-19 09:00:00,1335.0,13.350,1335.0,1336.0,4,2026-09-19 09:45:00
14330000,Curicuriari,2026-09-19 09:00:00,950.0,9.500,950.0,950.0,4,2026-09-19 09:45:00
14420000,Serrinha,2026-09-19 09:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 09:45:00
14480002,Barcelos,2026-09-19 09:00:00,409.0,4.090,409.0,409.0,4,2026-09-19 09:45:00
14110000,Cucuí,2026-09-19 10:00:00,1656.0,16.560,1655.0,1656.0,4,2026-09-19 10:45:00
14280001,Taracuá,2026-09-19 10:00:00,1336.5,13.365,1336.0,1337.0,4,2026-09-19 10:45:00
14330000,Curicuriari,2026-09-19 10:00:00,950.5,9.505,950.0,951.0,4,2026-09-19 10:45:00
14420000,Serrinha,2026-09-19 10:00:00,644.0,6.440,644.0,644.0,4,2026-09-19 10:45:00
14480002,Barcelos,2026-09-19 10:00:00,409.0,4.090,408.0,409.0,4,2026-09-19 10:45:00
14110000,Cucuí,2026-09-19 11:00:00,1656.0,16.560,1656.0,1656.0,4,2026-09-19 11:45:00
14280001,Taracuá,2026-09-19 11:00:00,1337.0,13.370,1337.0,1338.0,4,2026-09-19 11:45:00
14330000,Curicuriari,2026-09-19 11:00:00,951.0,9.510,951.0,951.0,4,2026-09-19 11:45:00
14420000,Serrinha,2026-09-19 11:00:00,644.0,6.440,644.0,645.0,4,2026-09-19 11:45:00
14480002,Barcelos,2026-09-19 11:00:00,409.0,4.090,408.0,409.0,4,2026-09-19 11:45:00
14110000,Cucuí,2026-09-19 12:00:00,1656.5,16.565,1656.0,1657.0,4,2026-09-19 12:45:00
14280001,Taracuá,2026-09-19 12:00:00,1338.0,13.380,1338.0,1338.0,4,2026-09-19 12:45:00
14330000,Curicuriari,2026-09-19 12:00:00,951.0,9.510,951.0,951.0,4,2026-09-19 12:45:00
14420000,Serrinha,2026-09-19 12:00:00,644.5,6.445,644.0,645.0,4,2026-09-19 12:45:00
14480002,Barcelos,2026-09-19 12:00:00,408.0,4.080,408.0,408.0,4,2026-09-19 12:45:00
14110000,Cucuí,2026-09-19 13:00:00,1657.0,16.570,1657.0,1657.0,4,2026-09-19 13:45:00
14280001,Taracuá,2026-09-19 13:00:00,1338.5,13.385,1338.0,1339.0,4,2026-09-19 13:45:00
14330000,Curicuriari,2026-09-19 13:00:00,951.0,9.510,951.0,951.0,4,2026-09-19 13:45:00
14420000,Serrinha,2026-09-19 13:00:00,644.5,6.445,644.0,645.0,4,2026-09-19 13:45:00
14480002,Barcelos,2026-09-19 13:00:00,408.0,4.080,408.0,408.0,4,2026-09-19 13:45:00
14110000,Cucuí,2026-09-19 14:00:00,1657.0,16.570,1657.0,1657.0,4,2026-09-19 14:45:00
14280001,Taracuá,2026-09-19 14:00:00,1339.5,13.395,1339.0,1341.0,4,2026-09-19 14:45:00
14330000,Curicuriari,2026-09-19 14:00:00,951.0,9.510,951.0,951.0,4,2026-09-19 14:45:00
14420000,Serrinha,2026-09-19 14:00:00,645.0,6.450,645.0,646.0,4,2026-09-19 14:45:00
14480002,Barcelos,2026-09-19 14:00:00,408.0,4.080,408.0,408.0,4,2026-09-19 14:45:00
14110000,Cucuí,2026-09-19 15:00:00,1658.0,16.580,1657.0,1658.0,4,2026-09-19 15:45:00
14280001,Taracuá,2026-09-19 15:00:00,1340.0,13.400,1339.0,1341.0,4,2026-09-19 15:45:00
14330000,Curicuriari,2026-09-19 15:00:00,951.0,9.510,951.0,952.0,4,2026-09-19 15:45:00
14420000,Serrinha,2026-09-19 15:00:00,645.0,6.450,645.0,645.0,4,2026-09-19 15:45:00
14480002,Barcelos,2026-09-19 15:00:00,407.0,4.070,407.0,408.0,4,2026-09-19 15:45:00
14110000,Cucuí,2026-09-19 16:00:00,1658.0,16.580,1658.0,1658.0,4,2026-09-19 16:45:00
14280001,Taracuá,2026-09-19 16:00:00,1341.5,13.415,1341.0,1342.0,4,2026-09-19 16:45:00
14330000,Curicuriari,2026-09-19 16:00:00,952.0,9.520,951.0,952.0,4,2026-09-19 16:45:00
14420000,Serrinha,2026-09-19 16:00:00,645.0,6.450,645.0,646.0,4,2026-09-19 16:45:00
14480002,Barcelos,2026-09-19 16:00:00,407.0,4.070,407.0,407.0,4,2026-09-19 16:45:00
14110000,Cucuí,2026-09-19 17:00:00,1658.0,16.580,1658.0,1658.0,4,2026-09-19 17:45:00
14280001,Taracuá,2026-09-19 17:00:00,1342.0,13.420,1342.0,1342.0,4,2026-09-19 17:45:00
14330000,Curicuriari,2026-09-19 17:00:00,952.0,9.520,952.0,952.0,4,2026-09-19 17:45:00
14420000,Serrinha,2026-09-19 17:00:00,646.0,6.460,645.0,646.0,4,2026-09-19 17:45:00
14480002,Barcelos,2026-09-19 17:00:00,407.0,4.070,407.0,407.0,4,2026-09-19 17:45:00
14110000,Cucuí,2026-09-19 18:00:00,1659.0,16.590,1659.0,1659.0,4,2026-09-19 18:45:00
14280001,Taracuá,2026-09-19 18:00:00,1342.5,13.425,1342.0,1343.0,4,2026-09-19 18:45:00
14330000,Curicuriari,2026-09-19 18:00:00,952.0,9.520,952.0,952.0,4,2026-09-19 18:45:00
14420000,Serrinha,2026-09-19 18:00:00,646.0,6.460,646.0,646.0,4,2026-09-19 18:45:00
14480002,Barcelos,2026-09-19 18:00:00,407.0,4.070,407.0,407.0,4,2026-09-19 18:45:00
14110000,Cucuí,2026-09-19 19:00:00,1659.0,16.590,1659.0,1659.0,4,2026-09-19 19:45:00
14280001,Taracuá,2026-09-19 19:00:00,1343.5,13.435,1343.0,1344.0,4,2026-09-19 19:45:00
14330000,Curicuriari,2026-09-19 19:00:00,952.0,9.520,952.0,952.0,4,2026-09-19 19:45:00
14420000,Serrinha,2026-09-19 19:00:00,646.0,6.460,646.0,646.0,4,2026-09-19 19:45:00
14480002,Barcelos,2026-09-19 19:00:00,407.0,4.070,406.0,407.0,4,2026-09-19 19:45:00
